TIME,GEO,UNIT,SECTOR,NA_ITEM,Value
2002,Finland,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),4.1
2002,Finland,Percentage of gross domestic product (GDP),General government,Total general government revenue,52.6
2002,Sweden,Percentage of gross domestic product (GDP),General government,Total general government expenditure,54.3
2002,Sweden,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-1.5
2002,Sweden,Percentage of gross domestic product (GDP),General government,Total general government revenue,52.8
2002,United Kingdom,Percentage of gross domestic product (GDP),General government,Total general government expenditure,37.9
2002,United Kingdom,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-2
2002,United Kingdom,Percentage of gross domestic product (GDP),General government,Total general government revenue,36
2003,Belgium,Percentage of gross domestic product (GDP),General government,Total general government expenditure,50.7
2003,Belgium,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-1.8
2003,Belgium,Percentage of gross domestic product (GDP),General government,Total general government revenue,49
2003,Bulgaria,Percentage of gross domestic product (GDP),General government,Total general government expenditure,38.9
2003,Bulgaria,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-0.4
2003,Bulgaria,Percentage of gross domestic product (GDP),General government,Total general government revenue,38.5
2003,Czech Republic,Percentage of gross domestic product (GDP),General government,Total general government expenditure,48.5
2003,Czech Republic,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-6.4
2003,Czech Republic,Percentage of gross domestic product (GDP),General government,Total general government revenue,42.1
2003,Denmark,Percentage of gross domestic product (GDP),General government,Total general government expenditure,53.6
2003,Denmark,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-0.1
2003,Denmark,Percentage of gross domestic product (GDP),General government,Total general government revenue,53.5
2003,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),General government,Total general government expenditure,47.8
2003,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-4.2
2003,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),General government,Total general government revenue,43.6
2003,Estonia,Percentage of gross domestic product (GDP),General government,Total general government expenditure,35.2
2003,Estonia,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),1.8
2003,Estonia,Percentage of gross domestic product (GDP),General government,Total general government revenue,37
2003,Ireland,Percentage of gross domestic product (GDP),General government,Total general government expenditure,33
2003,Ireland,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),0.4
2003,Ireland,Percentage of gross domestic product (GDP),General government,Total general government revenue,33.4
2003,Greece,Percentage of gross domestic product (GDP),General government,Total general government expenditure,46.6
2003,Greece,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-7.8
2003,Greece,Percentage of gross domestic product (GDP),General government,Total general government revenue,38.8
2003,Spain,Percentage of gross domestic product (GDP),General government,Total general government expenditure,38.3
2003,Spain,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-0.4
2003,Spain,Percentage of gross domestic product (GDP),General government,Total general government revenue,37.9
2003,France,Percentage of gross domestic product (GDP),General government,Total general government expenditure,52.8
2003,France,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-3.9
2003,France,Percentage of gross domestic product (GDP),General government,Total general government revenue,48.9
2003,Croatia,Percentage of gross domestic product (GDP),General government,Total general government expenditure,47.1
2003,Croatia,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-4.7
2003,Croatia,Percentage of gross domestic product (GDP),General government,Total general government revenue,42.4
2003,Italy,Percentage of gross domestic product (GDP),General government,Total general government expenditure,47.2
2003,Italy,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-3.4
2003,Italy,Percentage of gross domestic product (GDP),General government,Total general government revenue,43.8
2003,Cyprus,Percentage of gross domestic product (GDP),General government,Total general government expenditure,40.3
2003,Cyprus,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-5.9
2003,Cyprus,Percentage of gross domestic product (GDP),General government,Total general government revenue,34.4
2003,Latvia,Percentage of gross domestic product (GDP),General government,Total general government expenditure,33.5
2003,Latvia,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-1.6
2003,Latvia,Percentage of gross domestic product (GDP),General government,Total general government revenue,31.9
2003,Lithuania,Percentage of gross domestic product (GDP),General government,Total general government expenditure,33.6
2003,Lithuania,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-1.3
2003,Lithuania,Percentage of gross domestic product (GDP),General government,Total general government revenue,32.3
2003,Luxembourg,Percentage of gross domestic product (GDP),General government,Total general government expenditure,44
2003,Luxembourg,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),0.2
2003,Luxembourg,Percentage of gross domestic product (GDP),General government,Total general government revenue,44.2
2003,Hungary,Percentage of gross domestic product (GDP),General government,Total general government expenditure,49.1
2003,Hungary,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-7.1
2003,Hungary,Percentage of gross domestic product (GDP),General government,Total general government revenue,42
2003,Malta,Percentage of gross domestic product (GDP),General government,Total general government expenditure,45.2
2003,Malta,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-9.1
2003,Malta,Percentage of gross domestic product (GDP),General government,Total general government revenue,36.1
2003,Netherlands,Percentage of gross domestic product (GDP),General government,Total general government expenditure,44.7
2003,Netherlands,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-3
2003,Netherlands,Percentage of gross domestic product (GDP),General government,Total general government revenue,41.7
2003,Austria,Percentage of gross domestic product (GDP),General government,Total general government expenditure,51.5
2003,Austria,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-1.8
2003,Austria,Percentage of gross domestic product (GDP),General government,Total general government revenue,49.6
2003,Poland,Percentage of gross domestic product (GDP),General government,Total general government expenditure,45.7
2003,Poland,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-6.1
2003,Poland,Percentage of gross domestic product (GDP),General government,Total general government revenue,39.6
2003,Portugal,Percentage of gross domestic product (GDP),General government,Total general government expenditure,45.3
2003,Portugal,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-4.4
2003,Portugal,Percentage of gross domestic product (GDP),General government,Total general government revenue,40.9
2003,Romania,Percentage of gross domestic product (GDP),General government,Total general government expenditure,33.1
2003,Romania,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-1.4
2003,Romania,Percentage of gross domestic product (GDP),General government,Total general government revenue,31.7
2003,Slovenia,Percentage of gross domestic product (GDP),General government,Total general government expenditure,45.8
2003,Slovenia,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-2.6
2003,Slovenia,Percentage of gross domestic product (GDP),General government,Total general government revenue,43.2
2003,Slovakia,Percentage of gross domestic product (GDP),General government,Total general government expenditure,39.9
2003,Slovakia,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-2.7
2003,Slovakia,Percentage of gross domestic product (GDP),General government,Total general government revenue,37.2
2003,Finland,Percentage of gross domestic product (GDP),General government,Total general government expenditure,49.4
2003,Finland,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),2.4
2003,Finland,Percentage of gross domestic product (GDP),General government,Total general government revenue,51.8
2003,Sweden,Percentage of gross domestic product (GDP),General government,Total general government expenditure,54.4
2003,Sweden,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-1.3
2003,Sweden,Percentage of gross domestic product (GDP),General government,Total general government revenue,53.1
2003,United Kingdom,Percentage of gross domestic product (GDP),General government,Total general government expenditure,39.1
2003,United Kingdom,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-3.2
2003,United Kingdom,Percentage of gross domestic product (GDP),General government,Total general government revenue,35.9
2004,Belgium,Percentage of gross domestic product (GDP),General government,Total general government expenditure,48.9
2004,Belgium,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-0.2
2004,Belgium,Percentage of gross domestic product (GDP),General government,Total general government revenue,48.8
2004,Bulgaria,Percentage of gross domestic product (GDP),General government,Total general government expenditure,38.1
2004,Bulgaria,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),1.8
2004,Bulgaria,Percentage of gross domestic product (GDP),General government,Total general government revenue,39.9
2004,Czech Republic,Percentage of gross domestic product (GDP),General government,Total general government expenditure,42.1
2004,Czech Republic,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-2.7
2004,Czech Republic,Percentage of gross domestic product (GDP),General government,Total general government revenue,39.4
2004,Denmark,Percentage of gross domestic product (GDP),General government,Total general government expenditure,53
2004,Denmark,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),2.1
2004,Denmark,Percentage of gross domestic product (GDP),General government,Total general government revenue,55.1
2004,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),General government,Total general government expenditure,46.3
2004,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-3.7
2004,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),General government,Total general government revenue,42.6
2004,Estonia,Percentage of gross domestic product (GDP),General government,Total general government expenditure,34.3
2004,Estonia,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),2.4
2004,Estonia,Percentage of gross domestic product (GDP),General government,Total general government revenue,36.7
2004,Ireland,Percentage of gross domestic product (GDP),General government,Total general government expenditure,33.2
2004,Ireland,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),1.3
2004,Ireland,Percentage of gross domestic product (GDP),General government,Total general government revenue,34.5
2004,Greece,Percentage of gross domestic product (GDP),General government,Total general government expenditure,47.6
2004,Greece,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-8.8
2004,Greece,Percentage of gross domestic product (GDP),General government,Total general government revenue,38.8
2004,Spain,Percentage of gross domestic product (GDP),General government,Total general government expenditure,38.7
2004,Spain,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),0
2004,Spain,Percentage of gross domestic product (GDP),General government,Total general government revenue,38.6
2004,France,Percentage of gross domestic product (GDP),General government,Total general government expenditure,52.5
2004,France,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-3.5
2004,France,Percentage of gross domestic product (GDP),General government,Total general government revenue,49
2004,Croatia,Percentage of gross domestic product (GDP),General government,Total general government expenditure,47.1
2004,Croatia,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-5.2
2004,Croatia,Percentage of gross domestic product (GDP),General government,Total general government revenue,41.9
2004,Italy,Percentage of gross domestic product (GDP),General government,Total general government expenditure,46.8
2004,Italy,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-3.6
2004,Italy,Percentage of gross domestic product (GDP),General government,Total general government revenue,43.3
2004,Cyprus,Percentage of gross domestic product (GDP),General government,Total general government expenditure,38.4
2004,Cyprus,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-3.7
2004,Cyprus,Percentage of gross domestic product (GDP),General government,Total general government revenue,34.7
2004,Latvia,Percentage of gross domestic product (GDP),General government,Total general government expenditure,34.8
2004,Latvia,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-1
2004,Latvia,Percentage of gross domestic product (GDP),General government,Total general government revenue,33.8
2004,Lithuania,Percentage of gross domestic product (GDP),General government,Total general government expenditure,34
2004,Lithuania,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-1.4
2004,Lithuania,Percentage of gross domestic product (GDP),General government,Total general government revenue,32.6
2004,Luxembourg,Percentage of gross domestic product (GDP),General government,Total general government expenditure,44.3
2004,Luxembourg,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-1.3
2004,Luxembourg,Percentage of gross domestic product (GDP),General government,Total general government revenue,43
2004,Hungary,Percentage of gross domestic product (GDP),General government,Total general government expenditure,48.6
2004,Hungary,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-6.3
2004,Hungary,Percentage of gross domestic product (GDP),General government,Total general government revenue,42.3
2004,Malta,Percentage of gross domestic product (GDP),General government,Total general government expenditure,42.3
2004,Malta,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-4.4
2004,Malta,Percentage of gross domestic product (GDP),General government,Total general government revenue,37.9
2004,Netherlands,Percentage of gross domestic product (GDP),General government,Total general government expenditure,43.6
2004,Netherlands,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-1.7
2004,Netherlands,Percentage of gross domestic product (GDP),General government,Total general government revenue,41.9
2004,Austria,Percentage of gross domestic product (GDP),General government,Total general government expenditure,53.9
2004,Austria,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-4.9
2004,Austria,Percentage of gross domestic product (GDP),General government,Total general government revenue,49
2004,Poland,Percentage of gross domestic product (GDP),General government,Total general government expenditure,43.5
2004,Poland,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-5
2004,Poland,Percentage of gross domestic product (GDP),General government,Total general government revenue,38.4
2004,Portugal,Percentage of gross domestic product (GDP),General government,Total general government expenditure,46.1
2004,Portugal,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-6.2
2004,Portugal,Percentage of gross domestic product (GDP),General government,Total general government revenue,39.9
2004,Romania,Percentage of gross domestic product (GDP),General government,Total general government expenditure,33.2
2004,Romania,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-1.1
2004,Romania,Percentage of gross domestic product (GDP),General government,Total general government revenue,32.2
2004,Slovenia,Percentage of gross domestic product (GDP),General government,Total general government expenditure,45.3
2004,Slovenia,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-2
2004,Slovenia,Percentage of gross domestic product (GDP),General government,Total general government revenue,43.4
2004,Slovakia,Percentage of gross domestic product (GDP),General government,Total general government expenditure,37.8
2004,Slovakia,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-2.3
2004,Slovakia,Percentage of gross domestic product (GDP),General government,Total general government revenue,35.5
2004,Finland,Percentage of gross domestic product (GDP),General government,Total general government expenditure,49.3
2004,Finland,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),2.2
2004,Finland,Percentage of gross domestic product (GDP),General government,Total general government revenue,51.5
2004,Sweden,Percentage of gross domestic product (GDP),General government,Total general government expenditure,52.8
2004,Sweden,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),0.3
2004,Sweden,Percentage of gross domestic product (GDP),General government,Total general government revenue,53.1
2004,United Kingdom,Percentage of gross domestic product (GDP),General government,Total general government expenditure,40.3
2004,United Kingdom,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-3.4
2004,United Kingdom,Percentage of gross domestic product (GDP),General government,Total general government revenue,36.9
2005,Belgium,Percentage of gross domestic product (GDP),General government,Total general government expenditure,51.4
2005,Belgium,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-2.6
2005,Belgium,Percentage of gross domestic product (GDP),General government,Total general government revenue,48.9
2005,Bulgaria,Percentage of gross domestic product (GDP),General government,Total general government expenditure,37
2005,Bulgaria,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),1
2005,Bulgaria,Percentage of gross domestic product (GDP),General government,Total general government revenue,38.1
2005,Czech Republic,Percentage of gross domestic product (GDP),General government,Total general government expenditure,41.8
2005,Czech Republic,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-3.1
2005,Czech Republic,Percentage of gross domestic product (GDP),General government,Total general government revenue,38.7
2005,Denmark,Percentage of gross domestic product (GDP),General government,Total general government expenditure,51.2
2005,Denmark,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),5
2005,Denmark,Percentage of gross domestic product (GDP),General government,Total general government revenue,56.2
2005,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),General government,Total general government expenditure,46.2
2005,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-3.4
2005,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),General government,Total general government revenue,42.8
2005,Estonia,Percentage of gross domestic product (GDP),General government,Total general government expenditure,34
2005,Estonia,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),1.1
2005,Estonia,Percentage of gross domestic product (GDP),General government,Total general government revenue,35.1
2005,Ireland,Percentage of gross domestic product (GDP),General government,Total general government expenditure,33.3
2005,Ireland,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),1.6
2005,Ireland,Percentage of gross domestic product (GDP),General government,Total general government revenue,34.9
2005,Greece,Percentage of gross domestic product (GDP),General government,Total general government expenditure,45.6
2005,Greece,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-6.2
2005,Greece,Percentage of gross domestic product (GDP),General government,Total general government revenue,39.4
2005,Spain,Percentage of gross domestic product (GDP),General government,Total general government expenditure,38.3
2005,Spain,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),1.2
2005,Spain,Percentage of gross domestic product (GDP),General government,Total general government revenue,39.5
2005,France,Percentage of gross domestic product (GDP),General government,Total general government expenditure,52.9
2005,France,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-3.2
2005,France,Percentage of gross domestic product (GDP),General government,Total general government revenue,49.7
2005,Croatia,Percentage of gross domestic product (GDP),General government,Total general government expenditure,45.4
2005,Croatia,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-3.9
2005,Croatia,Percentage of gross domestic product (GDP),General government,Total general government revenue,41.6
2005,Italy,Percentage of gross domestic product (GDP),General government,Total general government expenditure,47.1
2005,Italy,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-4.2
2005,Italy,Percentage of gross domestic product (GDP),General government,Total general government revenue,43
2005,Cyprus,Percentage of gross domestic product (GDP),General government,Total general government expenditure,39.1
2005,Cyprus,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-2.2
2005,Cyprus,Percentage of gross domestic product (GDP),General government,Total general government revenue,36.9
2005,Latvia,Percentage of gross domestic product (GDP),General government,Total general government expenditure,34.3
2005,Latvia,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-0.4
2005,Latvia,Percentage of gross domestic product (GDP),General government,Total general government revenue,33.9
2005,Lithuania,Percentage of gross domestic product (GDP),General government,Total general government expenditure,34.1
2005,Lithuania,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-0.3
2005,Lithuania,Percentage of gross domestic product (GDP),General government,Total general government revenue,33.7
2005,Luxembourg,Percentage of gross domestic product (GDP),General government,Total general government expenditure,44
2005,Luxembourg,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),0.1
2005,Luxembourg,Percentage of gross domestic product (GDP),General government,Total general government revenue,44.1
2005,Hungary,Percentage of gross domestic product (GDP),General government,Total general government expenditure,49.5
2005,Hungary,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-7.8
2005,Hungary,Percentage of gross domestic product (GDP),General government,Total general government revenue,41.7
2005,Malta,Percentage of gross domestic product (GDP),General government,Total general government expenditure,42.3
2005,Malta,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-2.7
2005,Malta,Percentage of gross domestic product (GDP),General government,Total general government revenue,39.6
2005,Netherlands,Percentage of gross domestic product (GDP),General government,Total general government expenditure,42.3
2005,Netherlands,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-0.3
2005,Netherlands,Percentage of gross domestic product (GDP),General government,Total general government revenue,42.1
2005,Austria,Percentage of gross domestic product (GDP),General government,Total general government expenditure,51.4
2005,Austria,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-2.6
2005,Austria,Percentage of gross domestic product (GDP),General government,Total general government revenue,48.8
2005,Poland,Percentage of gross domestic product (GDP),General government,Total general government expenditure,44.3
2005,Poland,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-4
2005,Poland,Percentage of gross domestic product (GDP),General government,Total general government revenue,40.3
2005,Portugal,Percentage of gross domestic product (GDP),General government,Total general government expenditure,46.7
2005,Portugal,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-6.2
2005,Portugal,Percentage of gross domestic product (GDP),General government,Total general government revenue,40.5
2005,Romania,Percentage of gross domestic product (GDP),General government,Total general government expenditure,33.1
2005,Romania,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-0.8
2005,Romania,Percentage of gross domestic product (GDP),General government,Total general government revenue,32.3
2005,Slovenia,Percentage of gross domestic product (GDP),General government,Total general government expenditure,44.9
2005,Slovenia,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-1.3
2005,Slovenia,Percentage of gross domestic product (GDP),General government,Total general government revenue,43.6
2005,Slovakia,Percentage of gross domestic product (GDP),General government,Total general government expenditure,39.8
2005,Slovakia,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-2.9
2005,Slovakia,Percentage of gross domestic product (GDP),General government,Total general government revenue,36.9
2005,Finland,Percentage of gross domestic product (GDP),General government,Total general government expenditure,49.3
2005,Finland,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),2.6
2005,Finland,Percentage of gross domestic product (GDP),General government,Total general government revenue,51.9
2005,Sweden,Percentage of gross domestic product (GDP),General government,Total general government expenditure,52.7
2005,Sweden,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),1.8
2005,Sweden,Percentage of gross domestic product (GDP),General government,Total general government revenue,54.5
2005,United Kingdom,Percentage of gross domestic product (GDP),General government,Total general government expenditure,40.8
2005,United Kingdom,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-3.3
2005,United Kingdom,Percentage of gross domestic product (GDP),General government,Total general government revenue,37.5
2006,Belgium,Percentage of gross domestic product (GDP),General government,Total general government expenditure,48.4
2006,Belgium,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),0.2
2006,Belgium,Percentage of gross domestic product (GDP),General government,Total general government revenue,48.7
2006,Bulgaria,Percentage of gross domestic product (GDP),General government,Total general government expenditure,33.9
2006,Bulgaria,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),1.8
2006,Bulgaria,Percentage of gross domestic product (GDP),General government,Total general government revenue,35.7
2006,Czech Republic,Percentage of gross domestic product (GDP),General government,Total general government expenditure,40.8
2006,Czech Republic,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-2.3
2006,Czech Republic,Percentage of gross domestic product (GDP),General government,Total general government revenue,38.5
2006,Denmark,Percentage of gross domestic product (GDP),General government,Total general government expenditure,49.8
2006,Denmark,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),5
2006,Denmark,Percentage of gross domestic product (GDP),General government,Total general government revenue,54.8
2006,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),General government,Total general government expenditure,44.7
2006,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-1.7
2006,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),General government,Total general government revenue,43
2006,Estonia,Percentage of gross domestic product (GDP),General government,Total general government expenditure,33.6
2006,Estonia,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),2.9
2006,Estonia,Percentage of gross domestic product (GDP),General government,Total general government revenue,36.5
2006,Ireland,Percentage of gross domestic product (GDP),General government,Total general government expenditure,33.8
2006,Ireland,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),2.8
2006,Ireland,Percentage of gross domestic product (GDP),General government,Total general government revenue,36.6
2006,Greece,Percentage of gross domestic product (GDP),General government,Total general government expenditure,45.1
2006,Greece,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-5.9
2006,Greece,Percentage of gross domestic product (GDP),General government,Total general government revenue,39.2
2006,Spain,Percentage of gross domestic product (GDP),General government,Total general government expenditure,38.3
2006,Spain,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),2.2
2006,Spain,Percentage of gross domestic product (GDP),General government,Total general government revenue,40.5
2006,France,Percentage of gross domestic product (GDP),General government,Total general government expenditure,52.5
2006,France,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-2.3
2006,France,Percentage of gross domestic product (GDP),General government,Total general government revenue,50.2
2006,Croatia,Percentage of gross domestic product (GDP),General government,Total general government expenditure,45.3
2006,Croatia,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-3.4
2006,Croatia,Percentage of gross domestic product (GDP),General government,Total general government revenue,41.9
2006,Italy,Percentage of gross domestic product (GDP),General government,Total general government expenditure,47.6
2006,Italy,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-3.6
2006,Italy,Percentage of gross domestic product (GDP),General government,Total general government revenue,44
2006,Cyprus,Percentage of gross domestic product (GDP),General government,Total general government expenditure,38.5
2006,Cyprus,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-1
2006,Cyprus,Percentage of gross domestic product (GDP),General government,Total general government revenue,37.5
2006,Latvia,Percentage of gross domestic product (GDP),General government,Total general government expenditure,36.1
2006,Latvia,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-0.6
2006,Latvia,Percentage of gross domestic product (GDP),General government,Total general government revenue,35.5
2006,Lithuania,Percentage of gross domestic product (GDP),General government,Total general government expenditure,34.3
2006,Lithuania,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-0.3
2006,Lithuania,Percentage of gross domestic product (GDP),General government,Total general government revenue,34
2006,Luxembourg,Percentage of gross domestic product (GDP),General government,Total general government expenditure,40.1
2006,Luxembourg,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),2
2006,Luxembourg,Percentage of gross domestic product (GDP),General government,Total general government revenue,42.1
2006,Hungary,Percentage of gross domestic product (GDP),General government,Total general government expenditure,51.6
2006,Hungary,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-9.3
2006,Hungary,Percentage of gross domestic product (GDP),General government,Total general government revenue,42.3
2006,Malta,Percentage of gross domestic product (GDP),General government,Total general government expenditure,42.3
2006,Malta,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-2.6
2006,Malta,Percentage of gross domestic product (GDP),General government,Total general government revenue,39.7
2006,Netherlands,Percentage of gross domestic product (GDP),General government,Total general government expenditure,43
2006,Netherlands,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),0.2
2006,Netherlands,Percentage of gross domestic product (GDP),General government,Total general government revenue,43.2
2006,Austria,Percentage of gross domestic product (GDP),General government,Total general government expenditure,50.6
2006,Austria,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-2.6
2006,Austria,Percentage of gross domestic product (GDP),General government,Total general government revenue,48.1
2006,Poland,Percentage of gross domestic product (GDP),General government,Total general government expenditure,44.6
2006,Poland,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-3.6
2006,Poland,Percentage of gross domestic product (GDP),General government,Total general government revenue,41
2006,Portugal,Percentage of gross domestic product (GDP),General government,Total general government expenditure,45.2
2006,Portugal,Percentage of gross domestic product (GDP),General government,Net lending (+) /net borrowing (-),-4.3
2006,Portugal,Percentage of gross domestic product (GDP),General government,Total general government revenue,40.9
2006,Romania,Percentage of gross domestic product (GDP),General government,Total general government expenditure,35.2
