TIME,GEO,UNIT,SECTOR,NA_ITEM,Value
2002,Slovakia,Percentage of gross domestic product (GDP),Local government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,1.4
2002,Slovakia,Percentage of gross domestic product (GDP),Social security funds,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,14.2
2002,Slovakia,Percentage of gross domestic product (GDP),Institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,
2002,Finland,Percentage of gross domestic product (GDP),General government; institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,43.5
2002,Finland,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,43.4
2002,Finland,Percentage of gross domestic product (GDP),Central government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,22.5
2002,Finland,Percentage of gross domestic product (GDP),State government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,
2002,Finland,Percentage of gross domestic product (GDP),Local government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,9.3
2002,Finland,Percentage of gross domestic product (GDP),Social security funds,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,11.6
2002,Finland,Percentage of gross domestic product (GDP),Institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,0.1
2002,Sweden,Percentage of gross domestic product (GDP),General government; institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,46
2002,Sweden,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,45.8
2002,Sweden,Percentage of gross domestic product (GDP),Central government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,27.2
2002,Sweden,Percentage of gross domestic product (GDP),State government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,
2002,Sweden,Percentage of gross domestic product (GDP),Local government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,15.2
2002,Sweden,Percentage of gross domestic product (GDP),Social security funds,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,3.5
2002,Sweden,Percentage of gross domestic product (GDP),Institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,0.1
2002,United Kingdom,Percentage of gross domestic product (GDP),General government; institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,33.5
2002,United Kingdom,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,33.4
2002,United Kingdom,Percentage of gross domestic product (GDP),Central government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,31.7
2002,United Kingdom,Percentage of gross domestic product (GDP),State government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,
2002,United Kingdom,Percentage of gross domestic product (GDP),Local government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,1.7
2002,United Kingdom,Percentage of gross domestic product (GDP),Social security funds,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,
2002,United Kingdom,Percentage of gross domestic product (GDP),Institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,0.2
2003,Belgium,Percentage of gross domestic product (GDP),General government; institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,45.8
2003,Belgium,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,45.1
2003,Belgium,Percentage of gross domestic product (GDP),Central government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,25.5
2003,Belgium,Percentage of gross domestic product (GDP),State government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,3.2
2003,Belgium,Percentage of gross domestic product (GDP),Local government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,2.6
2003,Belgium,Percentage of gross domestic product (GDP),Social security funds,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,13.8
2003,Belgium,Percentage of gross domestic product (GDP),Institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,0.7
2003,Bulgaria,Percentage of gross domestic product (GDP),General government; institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,30.6
2003,Bulgaria,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,30.6
2003,Bulgaria,Percentage of gross domestic product (GDP),Central government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,19.9
2003,Bulgaria,Percentage of gross domestic product (GDP),State government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,
2003,Bulgaria,Percentage of gross domestic product (GDP),Local government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,0.5
2003,Bulgaria,Percentage of gross domestic product (GDP),Social security funds,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,10.2
2003,Bulgaria,Percentage of gross domestic product (GDP),Institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,
2003,Czech Republic,Percentage of gross domestic product (GDP),General government; institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,34.1
2003,Czech Republic,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,34.1
2003,Czech Republic,Percentage of gross domestic product (GDP),Central government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,24.8
2003,Czech Republic,Percentage of gross domestic product (GDP),State government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,0
2003,Czech Republic,Percentage of gross domestic product (GDP),Local government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,4.1
2003,Czech Republic,Percentage of gross domestic product (GDP),Social security funds,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,5.1
2003,Czech Republic,Percentage of gross domestic product (GDP),Institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,0
2003,Denmark,Percentage of gross domestic product (GDP),General government; institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,47.2
2003,Denmark,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,47
2003,Denmark,Percentage of gross domestic product (GDP),Central government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,30.5
2003,Denmark,Percentage of gross domestic product (GDP),State government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,
2003,Denmark,Percentage of gross domestic product (GDP),Local government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,15.4
2003,Denmark,Percentage of gross domestic product (GDP),Social security funds,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,1.2
2003,Denmark,Percentage of gross domestic product (GDP),Institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,0.1
2003,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),General government; institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,39.4
2003,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,39.3
2003,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),Central government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,11.2
2003,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),State government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,8.7
2003,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),Local government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,2.5
2003,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),Social security funds,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,16.8
2003,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),Institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,0.1
2003,Estonia,Percentage of gross domestic product (GDP),General government; institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,31
2003,Estonia,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,31
2003,Estonia,Percentage of gross domestic product (GDP),Central government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,26
2003,Estonia,Percentage of gross domestic product (GDP),State government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,
2003,Estonia,Percentage of gross domestic product (GDP),Local government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,0.4
2003,Estonia,Percentage of gross domestic product (GDP),Social security funds,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,4.6
2003,Estonia,Percentage of gross domestic product (GDP),Institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,
2003,Ireland,Percentage of gross domestic product (GDP),General government; institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,29.8
2003,Ireland,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,29.7
2003,Ireland,Percentage of gross domestic product (GDP),Central government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,28.5
2003,Ireland,Percentage of gross domestic product (GDP),State government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,
2003,Ireland,Percentage of gross domestic product (GDP),Local government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,1.2
2003,Ireland,Percentage of gross domestic product (GDP),Social security funds,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,
2003,Ireland,Percentage of gross domestic product (GDP),Institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,0.1
2003,Greece,Percentage of gross domestic product (GDP),General government; institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,33
2003,Greece,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,32.8
2003,Greece,Percentage of gross domestic product (GDP),Central government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,21.3
2003,Greece,Percentage of gross domestic product (GDP),State government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,
2003,Greece,Percentage of gross domestic product (GDP),Local government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,0.7
2003,Greece,Percentage of gross domestic product (GDP),Social security funds,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,10.9
2003,Greece,Percentage of gross domestic product (GDP),Institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,0.1
2003,Spain,Percentage of gross domestic product (GDP),General government; institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,33.9
2003,Spain,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,33.8
2003,Spain,Percentage of gross domestic product (GDP),Central government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,15.3
2003,Spain,Percentage of gross domestic product (GDP),State government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,4.2
2003,Spain,Percentage of gross domestic product (GDP),Local government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,2.8
2003,Spain,Percentage of gross domestic product (GDP),Social security funds,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,11.5
2003,Spain,Percentage of gross domestic product (GDP),Institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,0.1
2003,France,Percentage of gross domestic product (GDP),General government; institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,43.8
2003,France,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,43.7
2003,France,Percentage of gross domestic product (GDP),Central government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,18.5
2003,France,Percentage of gross domestic product (GDP),State government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,
2003,France,Percentage of gross domestic product (GDP),Local government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,4.1
2003,France,Percentage of gross domestic product (GDP),Social security funds,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,21.1
2003,France,Percentage of gross domestic product (GDP),Institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,0.1
2003,Croatia,Percentage of gross domestic product (GDP),General government; institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,37.1
2003,Croatia,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,37.1
2003,Croatia,Percentage of gross domestic product (GDP),Central government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,21.7
2003,Croatia,Percentage of gross domestic product (GDP),State government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,
2003,Croatia,Percentage of gross domestic product (GDP),Local government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,3.7
2003,Croatia,Percentage of gross domestic product (GDP),Social security funds,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,11.8
2003,Croatia,Percentage of gross domestic product (GDP),Institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,
2003,Italy,Percentage of gross domestic product (GDP),General government; institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,40.1
2003,Italy,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,40
2003,Italy,Percentage of gross domestic product (GDP),Central government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,21.6
2003,Italy,Percentage of gross domestic product (GDP),State government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,
2003,Italy,Percentage of gross domestic product (GDP),Local government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,6.4
2003,Italy,Percentage of gross domestic product (GDP),Social security funds,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,11.9
2003,Italy,Percentage of gross domestic product (GDP),Institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,0.1
2003,Cyprus,Percentage of gross domestic product (GDP),General government; institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,28.8
2003,Cyprus,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,28.8
2003,Cyprus,Percentage of gross domestic product (GDP),Central government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,22
2003,Cyprus,Percentage of gross domestic product (GDP),State government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,
2003,Cyprus,Percentage of gross domestic product (GDP),Local government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,0.4
2003,Cyprus,Percentage of gross domestic product (GDP),Social security funds,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,6.4
2003,Cyprus,Percentage of gross domestic product (GDP),Institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,0
2003,Latvia,Percentage of gross domestic product (GDP),General government; institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,27.7
2003,Latvia,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,27.7
2003,Latvia,Percentage of gross domestic product (GDP),Central government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,14.2
2003,Latvia,Percentage of gross domestic product (GDP),State government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,
2003,Latvia,Percentage of gross domestic product (GDP),Local government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,4.8
2003,Latvia,Percentage of gross domestic product (GDP),Social security funds,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,8.6
2003,Latvia,Percentage of gross domestic product (GDP),Institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,0
2003,Lithuania,Percentage of gross domestic product (GDP),General government; institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,28.7
2003,Lithuania,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,28.7
2003,Lithuania,Percentage of gross domestic product (GDP),Central government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,19.1
2003,Lithuania,Percentage of gross domestic product (GDP),State government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,
2003,Lithuania,Percentage of gross domestic product (GDP),Local government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,0.5
2003,Lithuania,Percentage of gross domestic product (GDP),Social security funds,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,9.1
2003,Lithuania,Percentage of gross domestic product (GDP),Institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,
2003,Luxembourg,Percentage of gross domestic product (GDP),General government; institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,39
2003,Luxembourg,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,39
2003,Luxembourg,Percentage of gross domestic product (GDP),Central government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,26.1
2003,Luxembourg,Percentage of gross domestic product (GDP),State government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,
2003,Luxembourg,Percentage of gross domestic product (GDP),Local government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,2.3
2003,Luxembourg,Percentage of gross domestic product (GDP),Social security funds,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,10.6
2003,Luxembourg,Percentage of gross domestic product (GDP),Institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,0.1
2003,Hungary,Percentage of gross domestic product (GDP),General government; institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,37.4
2003,Hungary,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,37.4
2003,Hungary,Percentage of gross domestic product (GDP),Central government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,21.7
2003,Hungary,Percentage of gross domestic product (GDP),State government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,
2003,Hungary,Percentage of gross domestic product (GDP),Local government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,4.3
2003,Hungary,Percentage of gross domestic product (GDP),Social security funds,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,11.4
2003,Hungary,Percentage of gross domestic product (GDP),Institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,
2003,Malta,Percentage of gross domestic product (GDP),General government; institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,30.8
2003,Malta,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,30.8
2003,Malta,Percentage of gross domestic product (GDP),Central government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,30.8
2003,Malta,Percentage of gross domestic product (GDP),State government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,
2003,Malta,Percentage of gross domestic product (GDP),Local government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,
2003,Malta,Percentage of gross domestic product (GDP),Social security funds,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,
2003,Malta,Percentage of gross domestic product (GDP),Institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,
2003,Netherlands,Percentage of gross domestic product (GDP),General government; institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,36
2003,Netherlands,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,35.7
2003,Netherlands,Percentage of gross domestic product (GDP),Central government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,20.9
2003,Netherlands,Percentage of gross domestic product (GDP),State government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,
2003,Netherlands,Percentage of gross domestic product (GDP),Local government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,1.8
2003,Netherlands,Percentage of gross domestic product (GDP),Social security funds,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,13
2003,Netherlands,Percentage of gross domestic product (GDP),Institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,0.3
2003,Austria,Percentage of gross domestic product (GDP),General government; institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,44
2003,Austria,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,43.8
2003,Austria,Percentage of gross domestic product (GDP),Central government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,29.7
2003,Austria,Percentage of gross domestic product (GDP),State government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,1
2003,Austria,Percentage of gross domestic product (GDP),Local government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,1.5
2003,Austria,Percentage of gross domestic product (GDP),Social security funds,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,11.6
2003,Austria,Percentage of gross domestic product (GDP),Institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,0.2
2003,Poland,Percentage of gross domestic product (GDP),General government; institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,33.4
2003,Poland,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,33.4
2003,Poland,Percentage of gross domestic product (GDP),Central government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,17.7
2003,Poland,Percentage of gross domestic product (GDP),State government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,
2003,Poland,Percentage of gross domestic product (GDP),Local government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,3.1
2003,Poland,Percentage of gross domestic product (GDP),Social security funds,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,12.6
2003,Poland,Percentage of gross domestic product (GDP),Institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,
2003,Portugal,Percentage of gross domestic product (GDP),General government; institutions of the EU,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,34.3
2003,Portugal,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,34.2
2003,Portugal,Percentage of gross domestic product (GDP),Central government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,24.5
2003,Portugal,Percentage of gross domestic product (GDP),State government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,
2003,Portugal,Percentage of gross domestic product (GDP),Local government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,2
2003,Portugal,Percentage of gross domestic product (GDP),Social security funds,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,7.7
