TIME,GEO,UNIT,SECTOR,NA_ITEM,Value
2005,Sweden,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,48.9
2005,United Kingdom,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,40.1
2006,European Union (25 countries),Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,60.7
2006,Euro area (17 countries),Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,67.6
2006,Belgium,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,91
2006,Bulgaria,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,21
2006,Czech Republic,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,27.9
2006,Denmark,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,31.5
2006,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,66.5
2006,Estonia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,4.4
2006,Ireland,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,23.6
2006,Greece,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,103.6
2006,Spain,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,38.9
2006,France,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,64.4
2006,Croatia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,38.9
2006,Italy,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,102.6
2006,Cyprus,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,58.7
2006,Latvia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,9.9
2006,Lithuania,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,17.2
2006,Luxembourg,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,7.9
2006,Hungary,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,64.6
2006,Malta,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,64.6
2006,Netherlands,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,44.8
2006,Austria,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,67.3
2006,Poland,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,46.9
2006,Portugal,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,69.2
2006,Romania,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,12.3
2006,Slovenia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,26
2006,Slovakia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,31
2006,Finland,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,38.2
2006,Sweden,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,43.7
2006,United Kingdom,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,41
2007,European Union (25 countries),Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,58.2
2007,Euro area (17 countries),Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,65.2
2007,Belgium,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,87
2007,Bulgaria,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,16.3
2007,Czech Republic,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,27.8
2007,Denmark,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,27.3
2007,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,63.7
2007,Estonia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,3.7
2007,Ireland,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,23.9
2007,Greece,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,103.1
2007,Spain,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,35.5
2007,France,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,64.3
2007,Croatia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,37.7
2007,Italy,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,99.8
2007,Cyprus,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,53.5
2007,Latvia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,8.4
2007,Lithuania,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,15.9
2007,Luxembourg,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,7.8
2007,Hungary,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,65.6
2007,Malta,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,62.4
2007,Netherlands,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,42.7
2007,Austria,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,65.1
2007,Poland,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,44.2
2007,Portugal,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,68.4
2007,Romania,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,12.7
2007,Slovenia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,22.8
2007,Slovakia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,30.1
2007,Finland,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,34
2007,Sweden,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,39
2007,United Kingdom,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,42
2008,European Union (25 countries),Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,61.5
2008,Euro area (17 countries),Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,68.9
2008,Belgium,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,92.5
2008,Bulgaria,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,13
2008,Czech Republic,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,28.7
2008,Denmark,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,33.4
2008,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,65.1
2008,Estonia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,4.5
2008,Ireland,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,42.4
2008,Greece,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,109.4
2008,Spain,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,39.4
2008,France,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,68
2008,Croatia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,39.6
2008,Italy,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,102.4
2008,Cyprus,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,44.7
2008,Latvia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,18.7
2008,Lithuania,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,14.6
2008,Luxembourg,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,15.1
2008,Hungary,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,71.6
2008,Malta,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,62.7
2008,Netherlands,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,54.8
2008,Austria,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,68.8
2008,Poland,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,46.3
2008,Portugal,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,71.7
2008,Romania,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,13.2
2008,Slovenia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,21.8
2008,Slovakia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,28.5
2008,Finland,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,32.7
2008,Sweden,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,37.5
2008,United Kingdom,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,50.2
2009,European Union (25 countries),Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,73.6
2009,Euro area (17 countries),Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,78.6
2009,Belgium,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,99.5
2009,Bulgaria,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,13.7
2009,Czech Republic,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,34.1
2009,Denmark,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,40.4
2009,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,72.6
2009,Estonia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,7
2009,Ireland,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,61.7
2009,Greece,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,126.7
2009,Spain,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,52.7
2009,France,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,78.9
2009,Croatia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,49
2009,Italy,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,112.5
2009,Cyprus,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,53.4
2009,Latvia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,36.6
2009,Lithuania,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,28
2009,Luxembourg,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,16
2009,Hungary,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,77.8
2009,Malta,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,67.8
2009,Netherlands,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,56.9
2009,Austria,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,80.1
2009,Poland,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,49.4
2009,Portugal,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,83.6
2009,Romania,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,23.2
2009,Slovenia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,34.6
2009,Slovakia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,36.3
2009,Finland,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,41.7
2009,Sweden,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,41
2009,United Kingdom,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,64.5
2010,European Union (25 countries),Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,79.1
2010,Euro area (17 countries),Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,84.1
2010,Belgium,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,99.7
2010,Bulgaria,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,15.3
2010,Czech Republic,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,38.2
2010,Denmark,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,42.9
2010,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,81
2010,Estonia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,6.6
2010,Ireland,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,86.3
2010,Greece,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,146.2
2010,Spain,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,60.1
2010,France,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,81.6
2010,Croatia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,58.3
2010,Italy,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,115.4
2010,Cyprus,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,55.8
2010,Latvia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,47.4
2010,Lithuania,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,36.2
2010,Luxembourg,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,19.9
2010,Hungary,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,80.5
2010,Malta,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,67.6
2010,Netherlands,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,59.3
2010,Austria,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,82.8
2010,Poland,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,53.1
2010,Portugal,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,96.2
2010,Romania,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,29.9
2010,Slovenia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,38.4
2010,Slovakia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,41.2
2010,Finland,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,47.1
2010,Sweden,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,38.3
2010,United Kingdom,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,76
2011,European Union (25 countries),Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,81.9
2011,Euro area (17 countries),Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,86.3
2011,Belgium,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,102.3
2011,Bulgaria,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,15.2
2011,Czech Republic,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,39.8
2011,Denmark,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,46.4
2011,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,78.7
2011,Estonia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,6.1
2011,Ireland,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,109.6
2011,Greece,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,172.1
2011,Spain,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,69.5
2011,France,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,85.2
2011,Croatia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,65.2
2011,Italy,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,116.5
2011,Cyprus,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,65.2
2011,Latvia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,42.8
2011,Lithuania,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,37.2
2011,Luxembourg,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,18.8
2011,Hungary,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,80.7
2011,Malta,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,70
2011,Netherlands,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,61.6
2011,Austria,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,82.6
2011,Poland,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,54.1
2011,Portugal,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,111.4
2011,Romania,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,34.2
2011,Slovenia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,46.6
2011,Slovakia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,43.7
2011,Finland,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,48.5
2011,Sweden,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,37.5
2011,United Kingdom,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,81.6
2012,European Union (25 countries),Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,84.5
2012,Euro area (17 countries),Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,89.7
2012,Belgium,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,104.1
2012,Bulgaria,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,16.7
2012,Czech Republic,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,44.5
2012,Denmark,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,45.2
2012,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,79.9
2012,Estonia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,9.7
2012,Ireland,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,119.5
2012,Greece,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,159.6
2012,Spain,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,85.7
2012,France,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,89.5
2012,Croatia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,70.7
2012,Italy,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,123.3
2012,Cyprus,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,79.3
2012,Latvia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,41.3
2012,Lithuania,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,39.8
2012,Luxembourg,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,21.8
2012,Hungary,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,78.2
2012,Malta,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,67.6
2012,Netherlands,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,66.4
2012,Austria,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,82
2012,Poland,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,53.7
2012,Portugal,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,126.2
2012,Romania,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,37.3
2012,Slovenia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,53.9
2012,Slovakia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,52.2
2012,Finland,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,53.9
2012,Sweden,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,37.8
2012,United Kingdom,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,85.1
2013,European Union (25 countries),Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,86.4
2013,Euro area (17 countries),Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,91.7
2013,Belgium,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,105.4
2013,Bulgaria,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,17
2013,Czech Republic,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,44.9
2013,Denmark,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,44.7
2013,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,77.5
2013,Estonia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,10.2
2013,Ireland,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,119.5
2013,Greece,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,177.4
2013,Spain,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,95.4
2013,France,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,92.3
2013,Croatia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,82.2
2013,Italy,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,129
2013,Cyprus,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,102.2
2013,Latvia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,39
2013,Lithuania,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,38.7
2013,Luxembourg,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,23.5
2013,Hungary,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,76.6
2013,Malta,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,68.4
2013,Netherlands,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,67.7
2013,Austria,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,81.3
2013,Poland,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,55.7
2013,Portugal,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,129
2013,Romania,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,37.8
2013,Slovenia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,71
2013,Slovakia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,54.7
2013,Finland,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,56.5
2013,Sweden,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,40.4
2013,United Kingdom,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,86.2
2014,European Union (25 countries),Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,87.5
2014,Euro area (17 countries),Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,92.3
2014,Belgium,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,106.5
2014,Bulgaria,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,27
2014,Czech Republic,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,42.2
2014,Denmark,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,44.8
2014,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,74.9
2014,Estonia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,10.7
2014,Ireland,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,105.2
2014,Greece,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,179.7
2014,Spain,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,100.4
2014,France,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,95.3
2014,Croatia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,86.6
2014,Italy,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,131.9
2014,Cyprus,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,107.1
2014,Latvia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,40.7
2014,Lithuania,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,40.5
2014,Luxembourg,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,22.7
2014,Hungary,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,75.7
2014,Malta,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,67
2014,Netherlands,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,67.9
2014,Austria,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,84.4
2014,Poland,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,50.2
2014,Portugal,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,130.6
2014,Romania,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,39.4
2014,Slovenia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,80.9
2014,Slovakia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,53.6
2014,Finland,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,60.2
2014,Sweden,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,45.2
2014,United Kingdom,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,88.1
2015,European Union (25 countries),Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,85.7
2015,Euro area (17 countries),Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,90.7
2015,Belgium,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,105.8
2015,Bulgaria,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,26
2015,Czech Republic,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,40.3
2015,Denmark,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,40.4
2015,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,71.2
2015,Estonia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,10.1
2015,Ireland,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,78.6
2015,Greece,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,177.4
2015,Spain,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,99.8
2015,France,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,96.2
2015,Croatia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,86.7
2015,Italy,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,132.3
2015,Cyprus,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,107.5
2015,Latvia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,36.3
2015,Lithuania,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,42.7
2015,Luxembourg,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,22.1
2015,Hungary,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,74.7
2015,Malta,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,64
2015,Netherlands,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,65.1
2015,Austria,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,85.5
2015,Poland,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,51.1
2015,Portugal,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,129
2015,Romania,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,37.9
2015,Slovenia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,83.1
2015,Slovakia,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,52.5
2015,Finland,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,63.6
2015,Sweden,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,43.9
2015,United Kingdom,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,89.1
