TIME,GEO,UNIT,NA_ITEM,Value
2008,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per person,110
2008,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per hour worked,114.3
2008,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per person,
2008,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per hour worked,
2008,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on persons,
2008,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on hours worked,
2008,Euro area (19 countries),Euro,Compensation per employee,34513
2008,Euro area (19 countries),Euro,Compensation of employees per hour worked,22.5
2008,Euro area (19 countries),Euro,Nominal labour productivity per person,
2008,Euro area (19 countries),Euro,Nominal labour productivity per hour worked,
2008,Euro area (19 countries),Euro,Real labour productivity per person,
2008,Euro area (19 countries),Euro,Real labour productivity per hour worked,
2008,Euro area (19 countries),Euro,Nominal unit labour cost based on persons,
2008,Euro area (19 countries),Euro,Nominal unit labour cost based on hours worked,
2008,Euro area (19 countries),Purchasing power standard (PPS),Compensation per employee,33836.9
2008,Euro area (19 countries),Purchasing power standard (PPS),Compensation of employees per hour worked,22.1
2008,Euro area (19 countries),Purchasing power standard (PPS),Nominal labour productivity per person,
2008,Euro area (19 countries),Purchasing power standard (PPS),Nominal labour productivity per hour worked,
2008,Euro area (19 countries),Purchasing power standard (PPS),Real labour productivity per person,
2008,Euro area (19 countries),Purchasing power standard (PPS),Real labour productivity per hour worked,
2008,Euro area (19 countries),Purchasing power standard (PPS),Nominal unit labour cost based on persons,
2008,Euro area (19 countries),Purchasing power standard (PPS),Nominal unit labour cost based on hours worked,
2008,Euro area (19 countries),"Index, 2010=100",Compensation per employee,
2008,Euro area (19 countries),"Index, 2010=100",Compensation of employees per hour worked,
2008,Euro area (19 countries),"Index, 2010=100",Nominal labour productivity per person,
2008,Euro area (19 countries),"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Euro area (19 countries),"Index, 2010=100",Real labour productivity per person,100.1
2008,Euro area (19 countries),"Index, 2010=100",Real labour productivity per hour worked,98.5
2008,Euro area (19 countries),"Index, 2010=100",Nominal unit labour cost based on persons,96.4
2008,Euro area (19 countries),"Index, 2010=100",Nominal unit labour cost based on hours worked,96.3
2008,Euro area (19 countries),"Percentage of EU28 total (based on million PPS), current prices",Compensation per employee,
2008,Euro area (19 countries),"Percentage of EU28 total (based on million PPS), current prices",Compensation of employees per hour worked,
2008,Euro area (19 countries),"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per person,108.6
2008,Euro area (19 countries),"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per hour worked,112.2
2008,Euro area (19 countries),"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per person,
2008,Euro area (19 countries),"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per hour worked,
2008,Euro area (19 countries),"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on persons,
2008,Euro area (19 countries),"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on hours worked,
2008,Euro area (12 countries),Euro,Compensation per employee,35472.3
2008,Euro area (12 countries),Euro,Compensation of employees per hour worked,23.4
2008,Euro area (12 countries),Euro,Nominal labour productivity per person,
2008,Euro area (12 countries),Euro,Nominal labour productivity per hour worked,
2008,Euro area (12 countries),Euro,Real labour productivity per person,
2008,Euro area (12 countries),Euro,Real labour productivity per hour worked,
2008,Euro area (12 countries),Euro,Nominal unit labour cost based on persons,
2008,Euro area (12 countries),Euro,Nominal unit labour cost based on hours worked,
2008,Euro area (12 countries),Purchasing power standard (PPS),Compensation per employee,34441.4
2008,Euro area (12 countries),Purchasing power standard (PPS),Compensation of employees per hour worked,22.7
2008,Euro area (12 countries),Purchasing power standard (PPS),Nominal labour productivity per person,
2008,Euro area (12 countries),Purchasing power standard (PPS),Nominal labour productivity per hour worked,
2008,Euro area (12 countries),Purchasing power standard (PPS),Real labour productivity per person,
2008,Euro area (12 countries),Purchasing power standard (PPS),Real labour productivity per hour worked,
2008,Euro area (12 countries),Purchasing power standard (PPS),Nominal unit labour cost based on persons,
2008,Euro area (12 countries),Purchasing power standard (PPS),Nominal unit labour cost based on hours worked,
2008,Euro area (12 countries),"Index, 2010=100",Compensation per employee,
2008,Euro area (12 countries),"Index, 2010=100",Compensation of employees per hour worked,
2008,Euro area (12 countries),"Index, 2010=100",Nominal labour productivity per person,
2008,Euro area (12 countries),"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Euro area (12 countries),"Index, 2010=100",Real labour productivity per person,100.3
2008,Euro area (12 countries),"Index, 2010=100",Real labour productivity per hour worked,98.7
2008,Euro area (12 countries),"Index, 2010=100",Nominal unit labour cost based on persons,96.4
2008,Euro area (12 countries),"Index, 2010=100",Nominal unit labour cost based on hours worked,96.3
2008,Euro area (12 countries),"Percentage of EU28 total (based on million PPS), current prices",Compensation per employee,
2008,Euro area (12 countries),"Percentage of EU28 total (based on million PPS), current prices",Compensation of employees per hour worked,
2008,Euro area (12 countries),"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per person,110.2
2008,Euro area (12 countries),"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per hour worked,114.7
2008,Euro area (12 countries),"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per person,
2008,Euro area (12 countries),"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per hour worked,
2008,Euro area (12 countries),"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on persons,
2008,Euro area (12 countries),"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on hours worked,
2008,Belgium,Euro,Compensation per employee,47724.6
2008,Belgium,Euro,Compensation of employees per hour worked,33.1
2008,Belgium,Euro,Nominal labour productivity per person,
2008,Belgium,Euro,Nominal labour productivity per hour worked,
2008,Belgium,Euro,Real labour productivity per person,
2008,Belgium,Euro,Real labour productivity per hour worked,
2008,Belgium,Euro,Nominal unit labour cost based on persons,
2008,Belgium,Euro,Nominal unit labour cost based on hours worked,
2008,Belgium,Purchasing power standard (PPS),Compensation per employee,43508.2
2008,Belgium,Purchasing power standard (PPS),Compensation of employees per hour worked,30.1
2008,Belgium,Purchasing power standard (PPS),Nominal labour productivity per person,
2008,Belgium,Purchasing power standard (PPS),Nominal labour productivity per hour worked,
2008,Belgium,Purchasing power standard (PPS),Real labour productivity per person,
2008,Belgium,Purchasing power standard (PPS),Real labour productivity per hour worked,
2008,Belgium,Purchasing power standard (PPS),Nominal unit labour cost based on persons,
2008,Belgium,Purchasing power standard (PPS),Nominal unit labour cost based on hours worked,
2008,Belgium,"Index, 2010=100",Compensation per employee,
2008,Belgium,"Index, 2010=100",Compensation of employees per hour worked,
2008,Belgium,"Index, 2010=100",Nominal labour productivity per person,
2008,Belgium,"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Belgium,"Index, 2010=100",Real labour productivity per person,100.1
2008,Belgium,"Index, 2010=100",Real labour productivity per hour worked,98.6
2008,Belgium,"Index, 2010=100",Nominal unit labour cost based on persons,97.5
2008,Belgium,"Index, 2010=100",Nominal unit labour cost based on hours worked,97.4
2008,Belgium,"Percentage of EU28 total (based on million PPS), current prices",Compensation per employee,
2008,Belgium,"Percentage of EU28 total (based on million PPS), current prices",Compensation of employees per hour worked,
2008,Belgium,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per person,128.4
2008,Belgium,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per hour worked,137.3
2008,Belgium,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per person,
2008,Belgium,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per hour worked,
2008,Belgium,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on persons,
2008,Belgium,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on hours worked,
2008,Bulgaria,Euro,Compensation per employee,4454.7
2008,Bulgaria,Euro,Compensation of employees per hour worked,2.6
2008,Bulgaria,Euro,Nominal labour productivity per person,
2008,Bulgaria,Euro,Nominal labour productivity per hour worked,
2008,Bulgaria,Euro,Real labour productivity per person,
2008,Bulgaria,Euro,Real labour productivity per hour worked,
2008,Bulgaria,Euro,Nominal unit labour cost based on persons,
2008,Bulgaria,Euro,Nominal unit labour cost based on hours worked,
2008,Bulgaria,Purchasing power standard (PPS),Compensation per employee,10160.9
2008,Bulgaria,Purchasing power standard (PPS),Compensation of employees per hour worked,5.9
2008,Bulgaria,Purchasing power standard (PPS),Nominal labour productivity per person,
2008,Bulgaria,Purchasing power standard (PPS),Nominal labour productivity per hour worked,
2008,Bulgaria,Purchasing power standard (PPS),Real labour productivity per person,
2008,Bulgaria,Purchasing power standard (PPS),Real labour productivity per hour worked,
2008,Bulgaria,Purchasing power standard (PPS),Nominal unit labour cost based on persons,
2008,Bulgaria,Purchasing power standard (PPS),Nominal unit labour cost based on hours worked,
2008,Bulgaria,"Index, 2010=100",Compensation per employee,
2008,Bulgaria,"Index, 2010=100",Compensation of employees per hour worked,
2008,Bulgaria,"Index, 2010=100",Nominal labour productivity per person,
2008,Bulgaria,"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Bulgaria,"Index, 2010=100",Real labour productivity per person,96.7
2008,Bulgaria,"Index, 2010=100",Real labour productivity per hour worked,93.9
2008,Bulgaria,"Index, 2010=100",Nominal unit labour cost based on persons,87
2008,Bulgaria,"Index, 2010=100",Nominal unit labour cost based on hours worked,86.2
2008,Bulgaria,"Percentage of EU28 total (based on million PPS), current prices",Compensation per employee,
2008,Bulgaria,"Percentage of EU28 total (based on million PPS), current prices",Compensation of employees per hour worked,
2008,Bulgaria,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per person,39.4
2008,Bulgaria,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per hour worked,39.1
2008,Bulgaria,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per person,
2008,Bulgaria,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per hour worked,
2008,Bulgaria,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on persons,
2008,Bulgaria,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on hours worked,
2008,Czech Republic,Euro,Compensation per employee,14580.3
2008,Czech Republic,Euro,Compensation of employees per hour worked,8.5
2008,Czech Republic,Euro,Nominal labour productivity per person,
2008,Czech Republic,Euro,Nominal labour productivity per hour worked,
2008,Czech Republic,Euro,Real labour productivity per person,
2008,Czech Republic,Euro,Real labour productivity per hour worked,
2008,Czech Republic,Euro,Nominal unit labour cost based on persons,
2008,Czech Republic,Euro,Nominal unit labour cost based on hours worked,
2008,Czech Republic,Purchasing power standard (PPS),Compensation per employee,20656.1
2008,Czech Republic,Purchasing power standard (PPS),Compensation of employees per hour worked,12.1
2008,Czech Republic,Purchasing power standard (PPS),Nominal labour productivity per person,
2008,Czech Republic,Purchasing power standard (PPS),Nominal labour productivity per hour worked,
2008,Czech Republic,Purchasing power standard (PPS),Real labour productivity per person,
2008,Czech Republic,Purchasing power standard (PPS),Real labour productivity per hour worked,
2008,Czech Republic,Purchasing power standard (PPS),Nominal unit labour cost based on persons,
2008,Czech Republic,Purchasing power standard (PPS),Nominal unit labour cost based on hours worked,
2008,Czech Republic,"Index, 2010=100",Compensation per employee,
2008,Czech Republic,"Index, 2010=100",Compensation of employees per hour worked,
2008,Czech Republic,"Index, 2010=100",Nominal labour productivity per person,
2008,Czech Republic,"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Czech Republic,"Index, 2010=100",Real labour productivity per person,99.8
2008,Czech Republic,"Index, 2010=100",Real labour productivity per hour worked,100.4
2008,Czech Republic,"Index, 2010=100",Nominal unit labour cost based on persons,97.4
2008,Czech Republic,"Index, 2010=100",Nominal unit labour cost based on hours worked,98
2008,Czech Republic,"Percentage of EU28 total (based on million PPS), current prices",Compensation per employee,
2008,Czech Republic,"Percentage of EU28 total (based on million PPS), current prices",Compensation of employees per hour worked,
2008,Czech Republic,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per person,77.8
2008,Czech Republic,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per hour worked,73
2008,Czech Republic,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per person,
2008,Czech Republic,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per hour worked,
2008,Czech Republic,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on persons,
2008,Czech Republic,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on hours worked,
2008,Denmark,Euro,Compensation per employee,46289.9
2008,Denmark,Euro,Compensation of employees per hour worked,33
2008,Denmark,Euro,Nominal labour productivity per person,
2008,Denmark,Euro,Nominal labour productivity per hour worked,
2008,Denmark,Euro,Real labour productivity per person,
2008,Denmark,Euro,Real labour productivity per hour worked,
2008,Denmark,Euro,Nominal unit labour cost based on persons,
2008,Denmark,Euro,Nominal unit labour cost based on hours worked,
2008,Denmark,Purchasing power standard (PPS),Compensation per employee,34336.9
2008,Denmark,Purchasing power standard (PPS),Compensation of employees per hour worked,24.5
2008,Denmark,Purchasing power standard (PPS),Nominal labour productivity per person,
2008,Denmark,Purchasing power standard (PPS),Nominal labour productivity per hour worked,
2008,Denmark,Purchasing power standard (PPS),Real labour productivity per person,
2008,Denmark,Purchasing power standard (PPS),Real labour productivity per hour worked,
2008,Denmark,Purchasing power standard (PPS),Nominal unit labour cost based on persons,
2008,Denmark,Purchasing power standard (PPS),Nominal unit labour cost based on hours worked,
2008,Denmark,"Index, 2010=100",Compensation per employee,
2008,Denmark,"Index, 2010=100",Compensation of employees per hour worked,
2008,Denmark,"Index, 2010=100",Nominal labour productivity per person,
2008,Denmark,"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Denmark,"Index, 2010=100",Real labour productivity per person,97.7
2008,Denmark,"Index, 2010=100",Real labour productivity per hour worked,97.1
2008,Denmark,"Index, 2010=100",Nominal unit labour cost based on persons,96.5
2008,Denmark,"Index, 2010=100",Nominal unit labour cost based on hours worked,96.7
2008,Denmark,"Percentage of EU28 total (based on million PPS), current prices",Compensation per employee,
2008,Denmark,"Percentage of EU28 total (based on million PPS), current prices",Compensation of employees per hour worked,
2008,Denmark,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per person,107.7
2008,Denmark,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per hour worked,126.5
2008,Denmark,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per person,
2008,Denmark,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per hour worked,
2008,Denmark,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on persons,
2008,Denmark,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on hours worked,
2008,Germany (until 1990 former territory of the FRG),Euro,Compensation per employee,34145
2008,Germany (until 1990 former territory of the FRG),Euro,Compensation of employees per hour worked,25.5
2008,Germany (until 1990 former territory of the FRG),Euro,Nominal labour productivity per person,
2008,Germany (until 1990 former territory of the FRG),Euro,Nominal labour productivity per hour worked,
2008,Germany (until 1990 former territory of the FRG),Euro,Real labour productivity per person,
2008,Germany (until 1990 former territory of the FRG),Euro,Real labour productivity per hour worked,
2008,Germany (until 1990 former territory of the FRG),Euro,Nominal unit labour cost based on persons,
2008,Germany (until 1990 former territory of the FRG),Euro,Nominal unit labour cost based on hours worked,
2008,Germany (until 1990 former territory of the FRG),Purchasing power standard (PPS),Compensation per employee,32894
2008,Germany (until 1990 former territory of the FRG),Purchasing power standard (PPS),Compensation of employees per hour worked,24.6
2008,Germany (until 1990 former territory of the FRG),Purchasing power standard (PPS),Nominal labour productivity per person,
2008,Germany (until 1990 former territory of the FRG),Purchasing power standard (PPS),Nominal labour productivity per hour worked,
2008,Germany (until 1990 former territory of the FRG),Purchasing power standard (PPS),Real labour productivity per person,
2008,Germany (until 1990 former territory of the FRG),Purchasing power standard (PPS),Real labour productivity per hour worked,
2008,Germany (until 1990 former territory of the FRG),Purchasing power standard (PPS),Nominal unit labour cost based on persons,
2008,Germany (until 1990 former territory of the FRG),Purchasing power standard (PPS),Nominal unit labour cost based on hours worked,
2008,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Compensation per employee,
2008,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Compensation of employees per hour worked,
2008,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Nominal labour productivity per person,
2008,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Real labour productivity per person,102.2
2008,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Real labour productivity per hour worked,100.2
2008,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Nominal unit labour cost based on persons,95.2
2008,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Nominal unit labour cost based on hours worked,95
2008,Germany (until 1990 former territory of the FRG),"Percentage of EU28 total (based on million PPS), current prices",Compensation per employee,
2008,Germany (until 1990 former territory of the FRG),"Percentage of EU28 total (based on million PPS), current prices",Compensation of employees per hour worked,
2008,Germany (until 1990 former territory of the FRG),"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per person,107
2008,Germany (until 1990 former territory of the FRG),"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per hour worked,126.7
2008,Germany (until 1990 former territory of the FRG),"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per person,
2008,Germany (until 1990 former territory of the FRG),"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per hour worked,
2008,Germany (until 1990 former territory of the FRG),"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on persons,
2008,Germany (until 1990 former territory of the FRG),"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on hours worked,
2008,Estonia,Euro,Compensation per employee,13939.1
2008,Estonia,Euro,Compensation of employees per hour worked,7.1
2008,Estonia,Euro,Nominal labour productivity per person,
2008,Estonia,Euro,Nominal labour productivity per hour worked,
2008,Estonia,Euro,Real labour productivity per person,
2008,Estonia,Euro,Real labour productivity per hour worked,
2008,Estonia,Euro,Nominal unit labour cost based on persons,
2008,Estonia,Euro,Nominal unit labour cost based on hours worked,
2008,Estonia,Purchasing power standard (PPS),Compensation per employee,20212.1
2008,Estonia,Purchasing power standard (PPS),Compensation of employees per hour worked,10.3
2008,Estonia,Purchasing power standard (PPS),Nominal labour productivity per person,
2008,Estonia,Purchasing power standard (PPS),Nominal labour productivity per hour worked,
2008,Estonia,Purchasing power standard (PPS),Real labour productivity per person,
2008,Estonia,Purchasing power standard (PPS),Real labour productivity per hour worked,
2008,Estonia,Purchasing power standard (PPS),Nominal unit labour cost based on persons,
2008,Estonia,Purchasing power standard (PPS),Nominal unit labour cost based on hours worked,
2008,Estonia,"Index, 2010=100",Compensation per employee,
2008,Estonia,"Index, 2010=100",Compensation of employees per hour worked,
2008,Estonia,"Index, 2010=100",Nominal labour productivity per person,
2008,Estonia,"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Estonia,"Index, 2010=100",Real labour productivity per person,97.9
2008,Estonia,"Index, 2010=100",Real labour productivity per hour worked,93.3
2008,Estonia,"Index, 2010=100",Nominal unit labour cost based on persons,102.5
2008,Estonia,"Index, 2010=100",Nominal unit labour cost based on hours worked,102.6
2008,Estonia,"Percentage of EU28 total (based on million PPS), current prices",Compensation per employee,
2008,Estonia,"Percentage of EU28 total (based on million PPS), current prices",Compensation of employees per hour worked,
2008,Estonia,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per person,66.1
2008,Estonia,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per hour worked,56.4
2008,Estonia,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per person,
2008,Estonia,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per hour worked,
2008,Estonia,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on persons,
2008,Estonia,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on hours worked,
2008,Ireland,Euro,Compensation per employee,46302.1
2008,Ireland,Euro,Compensation of employees per hour worked,25.8
2008,Ireland,Euro,Nominal labour productivity per person,
2008,Ireland,Euro,Nominal labour productivity per hour worked,
2008,Ireland,Euro,Real labour productivity per person,
2008,Ireland,Euro,Real labour productivity per hour worked,
2008,Ireland,Euro,Nominal unit labour cost based on persons,
2008,Ireland,Euro,Nominal unit labour cost based on hours worked,
2008,Ireland,Purchasing power standard (PPS),Compensation per employee,38747.1
2008,Ireland,Purchasing power standard (PPS),Compensation of employees per hour worked,21.6
2008,Ireland,Purchasing power standard (PPS),Nominal labour productivity per person,
2008,Ireland,Purchasing power standard (PPS),Nominal labour productivity per hour worked,
2008,Ireland,Purchasing power standard (PPS),Real labour productivity per person,
2008,Ireland,Purchasing power standard (PPS),Real labour productivity per hour worked,
2008,Ireland,Purchasing power standard (PPS),Nominal unit labour cost based on persons,
2008,Ireland,Purchasing power standard (PPS),Nominal unit labour cost based on hours worked,
2008,Ireland,"Index, 2010=100",Compensation per employee,
2008,Ireland,"Index, 2010=100",Compensation of employees per hour worked,
2008,Ireland,"Index, 2010=100",Nominal labour productivity per person,
2008,Ireland,"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Ireland,"Index, 2010=100",Real labour productivity per person,90.8
2008,Ireland,"Index, 2010=100",Real labour productivity per hour worked,88.7
2008,Ireland,"Index, 2010=100",Nominal unit labour cost based on persons,115.5
2008,Ireland,"Index, 2010=100",Nominal unit labour cost based on hours worked,115.8
2008,Ireland,"Percentage of EU28 total (based on million PPS), current prices",Compensation per employee,
2008,Ireland,"Percentage of EU28 total (based on million PPS), current prices",Compensation of employees per hour worked,
2008,Ireland,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per person,130.6
2008,Ireland,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per hour worked,119
2008,Ireland,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per person,
2008,Ireland,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per hour worked,
2008,Ireland,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on persons,
2008,Ireland,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on hours worked,
2008,Greece,Euro,Compensation per employee,25801.5
2008,Greece,Euro,Compensation of employees per hour worked,12.6
2008,Greece,Euro,Nominal labour productivity per person,
2008,Greece,Euro,Nominal labour productivity per hour worked,
2008,Greece,Euro,Real labour productivity per person,
2008,Greece,Euro,Real labour productivity per hour worked,
2008,Greece,Euro,Nominal unit labour cost based on persons,
2008,Greece,Euro,Nominal unit labour cost based on hours worked,
2008,Greece,Purchasing power standard (PPS),Compensation per employee,28804.4
2008,Greece,Purchasing power standard (PPS),Compensation of employees per hour worked,14
2008,Greece,Purchasing power standard (PPS),Nominal labour productivity per person,
2008,Greece,Purchasing power standard (PPS),Nominal labour productivity per hour worked,
2008,Greece,Purchasing power standard (PPS),Real labour productivity per person,
2008,Greece,Purchasing power standard (PPS),Real labour productivity per hour worked,
2008,Greece,Purchasing power standard (PPS),Nominal unit labour cost based on persons,
2008,Greece,Purchasing power standard (PPS),Nominal unit labour cost based on hours worked,
2008,Greece,"Index, 2010=100",Compensation per employee,
2008,Greece,"Index, 2010=100",Compensation of employees per hour worked,
2008,Greece,"Index, 2010=100",Nominal labour productivity per person,
2008,Greece,"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Greece,"Index, 2010=100",Real labour productivity per person,107.1
2008,Greece,"Index, 2010=100",Real labour productivity per hour worked,102.7
2008,Greece,"Index, 2010=100",Nominal unit labour cost based on persons,92.4
2008,Greece,"Index, 2010=100",Nominal unit labour cost based on hours worked,91.4
2008,Greece,"Percentage of EU28 total (based on million PPS), current prices",Compensation per employee,
2008,Greece,"Percentage of EU28 total (based on million PPS), current prices",Compensation of employees per hour worked,
2008,Greece,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per person,98.5
2008,Greece,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per hour worked,78.6
2008,Greece,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per person,
2008,Greece,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per hour worked,
2008,Greece,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on persons,
2008,Greece,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on hours worked,
2008,Spain,Euro,Compensation per employee,30338.4
2008,Spain,Euro,Compensation of employees per hour worked,18.2
2008,Spain,Euro,Nominal labour productivity per person,
2008,Spain,Euro,Nominal labour productivity per hour worked,
2008,Spain,Euro,Real labour productivity per person,
2008,Spain,Euro,Real labour productivity per hour worked,
2008,Spain,Euro,Nominal unit labour cost based on persons,
2008,Spain,Euro,Nominal unit labour cost based on hours worked,
2008,Spain,Purchasing power standard (PPS),Compensation per employee,33033.6
2008,Spain,Purchasing power standard (PPS),Compensation of employees per hour worked,19.8
2008,Spain,Purchasing power standard (PPS),Nominal labour productivity per person,
2008,Spain,Purchasing power standard (PPS),Nominal labour productivity per hour worked,
2008,Spain,Purchasing power standard (PPS),Real labour productivity per person,
2008,Spain,Purchasing power standard (PPS),Real labour productivity per hour worked,
2008,Spain,Purchasing power standard (PPS),Nominal unit labour cost based on persons,
2008,Spain,Purchasing power standard (PPS),Nominal unit labour cost based on hours worked,
2008,Spain,"Index, 2010=100",Compensation per employee,
2008,Spain,"Index, 2010=100",Compensation of employees per hour worked,
2008,Spain,"Index, 2010=100",Nominal labour productivity per person,
2008,Spain,"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Spain,"Index, 2010=100",Real labour productivity per person,95.5
2008,Spain,"Index, 2010=100",Real labour productivity per hour worked,95.4
2008,Spain,"Index, 2010=100",Nominal unit labour cost based on persons,100
2008,Spain,"Index, 2010=100",Nominal unit labour cost based on hours worked,100.1
2008,Spain,"Percentage of EU28 total (based on million PPS), current prices",Compensation per employee,
2008,Spain,"Percentage of EU28 total (based on million PPS), current prices",Compensation of employees per hour worked,
2008,Spain,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per person,100.9
2008,Spain,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per hour worked,99
2008,Spain,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per person,
2008,Spain,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per hour worked,
2008,Spain,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on persons,
2008,Spain,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on hours worked,
2008,France,Euro,Compensation per employee,40809.2
2008,France,Euro,Compensation of employees per hour worked,28
2008,France,Euro,Nominal labour productivity per person,
2008,France,Euro,Nominal labour productivity per hour worked,
2008,France,Euro,Real labour productivity per person,
2008,France,Euro,Real labour productivity per hour worked,
